 campaign_id,campaign_company,campaign_name,campaign_type,marketing_channel,ad_format,date,impressions,clicks,conversions,  ad_spend  ,device_type,country,audience_segment, cost_per_click , cost_per_mille ,ctr,conversion_rate,cpc_effectiveness_score,roi_score,click_to_conversion_ratio,quality_score,engagement_to_spend_ratio,cost_efficiency_index,week_number,month
998,Marks & Spencer,Diwali Mega Offers,Conversions,LinkedIn,Text,22-10-2024,36688,7516,1918,398.68,Desktop,Canada,High Intent,0.05,10.87,0.204862625,0.25518893,15.86189431,25.51889303,3.916623241,3.8,18.8522123,0.207754039,43,10
999,Uniqlo,App Install Drive,Brand Building,Pinterest,Carousel,22-08-2024,94270,8123,1343,816.96,Tablet,UK,High Intent,0.1,8.67,0.086167392,0.165333005,9.043743529,16.5333005,6.04389881,9.81,9.942959264,0.607857143,34,8
1000,Gap,Brand Awareness Push,Awareness,LinkedIn,Text,16-08-2024,78270,7702,1436,369.22,Tablet,Germany,Returning Users,0.05,4.72,0.098402964,0.186445079,17.25977053,18.64450792,5.359777314,1.07,20.86019176,0.256938065,33,8
1001,Adidas,Diwali Mega Offers,Traffic,Facebook,Story,25-04-2024,99204,932,455,499.29,Tablet,UK,Cold Audience,0.54,5.03,0.009394782,0.488197425,1.832445292,48.81974249,2.043859649,6.62,1.866650644,1.094934211,17,4
1002,Nike,Festival Discount Drive,Remarketing,YouTube,Carousel,10-11-2024,53930,2299,473,819.15,Tablet,Australia,Lookalike Audience,0.36,15.19,0.042629334,0.205741627,2.72994989,20.57416268,4.85021097,1.97,2.806567784,1.728164557,45,11
1003,Puma,Brand Awareness Push,Brand Building,YouTube,Text,16-09-2024,21462,2365,482,396.89,Mobile,Germany,High Intent,0.17,18.49,0.110194763,0.203805497,5.623721881,20.38054968,4.896480331,3.72,5.958829902,0.821718427,38,9
1004,Levis,New Product Launch,Leads,Instagram,Video,15-04-2024,18055,2964,250,109.42,Desktop,Canada,Returning Users,0.04,6.06,0.164165051,0.084345479,21.31454049,8.434547908,11.80876494,1.66,27.08828368,0.435936255,16,4
1005,Sephora,Black Friday Campaign,Conversions,LinkedIn,Image,27-06-2024,63807,8792,1709,184.36,Mobile,Australia,New Users,0.02,2.89,0.137790525,0.194381256,32.29028941,19.43812557,5.141520468,4.95,47.68930354,0.107812865,26,6
1006,Loreal,Festival Discount Drive,Brand Building,Instagram,Video,02-04-2024,84589,9139,909,998.6,Mobile,Canada,High Intent,0.11,11.81,0.108040052,0.099463836,8.384480592,9.946383631,10.04285714,7.75,9.151812538,1.097362637,14,4
1007,Maybelline,End of Season Sale,Leads,YouTube,Carousel,24-02-2024,56544,1118,45,336.87,Tablet,USA,Lookalike Audience,0.3,5.96,0.019772213,0.040250447,3.212182158,4.025044723,24.30434783,2.81,3.318787663,7.32326087,8,2
1008,MAC Cosmetics,Winter Deals,Traffic,Google,Story,29-03-2024,96003,9889,751,309.42,Desktop,India,Cold Audience,0.03,3.22,0.103007198,0.075942967,24.21934315,7.594296693,13.15026596,9.39,31.95979575,0.411462766,13,3
1009,The Body Shop,New Product Launch,Brand Building,Facebook,Carousel,05-10-2024,63107,2908,1852,772.95,Mobile,USA,Lookalike Audience,0.27,12.25,0.046080467,0.636863824,3.625799534,63.68638239,1.569347005,8.68,3.762209716,0.417134377,40,10
1010,Apple,App Install Drive,App Installs,Facebook,Story,13-04-2024,39284,9956,1455,14.18,Desktop,Canada,Lookalike Audience,0,0.36,0.253436514,0.146143029,87.53296993,14.61430293,6.837912088,2.51,702.1156559,0.009739011,15,4
1011,Samsung,Back to School Promo,Conversions,LinkedIn,Video,05-07-2024,44044,8852,740,512.92,Mobile,Germany,Cold Audience,0.06,11.65,0.200980837,0.083596927,14.71801011,8.359692725,11.94601889,7.83,17.25805194,0.69219973,27,7
1012,Dell,Cyber Monday Deals,Remarketing,LinkedIn,Text,17-12-2024,85704,4405,318,846.86,Tablet,USA,Lookalike Audience,0.19,9.88,0.051397834,0.072190692,4.94438271,7.21906924,13.80877743,1.69,5.201568146,2.654733542,51,12
1013,HP,Festival Discount Drive,Traffic,Instagram,Carousel,30-11-2024,42579,7692,859,367.32,Mobile,Canada,New Users,0.05,8.63,0.180652434,0.111674467,17.31496488,11.1674467,8.944186047,2.23,20.940869,0.427116279,48,11
1014,Sony,Diwali Mega Offers,Brand Building,Facebook,Carousel,25-07-2024,89880,1254,281,386.8,Desktop,Australia,Lookalike Audience,0.31,4.3,0.013951936,0.224082935,3.140181299,22.40829346,4.446808511,7.37,3.241985522,1.371631206,30,7
1015,Lenovo,Back to School Promo,Leads,Pinterest,Story,27-03-2024,88001,4510,1497,600.56,Tablet,Canada,New Users,0.13,6.82,0.051249418,0.331929047,6.985100517,33.19290466,3.010680908,9,7.509657653,0.400907877,13,3
1016,Xiaomi,New Product Launch,Brand Building,Pinterest,Image,10-11-2024,13999,1818,578,42.46,Desktop,UK,Lookalike Audience,0.02,3.03,0.129866419,0.317931793,29.98021108,31.79317932,3.139896373,8.5,42.81676872,0.073333333,45,11
1017,Vivo,End of Season Sale,Conversions,Facebook,Video,07-05-2024,20440,7915,1325,965.61,Mobile,India,Cold Audience,0.12,47.24,0.38723092,0.167403664,7.5759026,16.74036639,5.96907994,6.29,8.196891084,0.72821267,19,5
1018,OnePlus,Diwali Mega Offers,Brand Building,Facebook,Story,27-07-2024,44232,7061,657,476.98,Tablet,India,Cold Audience,0.07,10.78,0.159635558,0.093046311,12.89468398,9.304631072,10.73100304,9.39,14.8035557,0.724893617,30,7
1019,Realme,End of Season Sale,Remarketing,YouTube,Carousel,12-03-2024,45393,32,1282,776.39,Mobile,Australia,Cold Audience,24.26,17.1,0.000704955,40.0625,0.041199418,4006.25,0.024941543,8.57,0.041216399,0.605136399,11,3
1020,Swiggy,New Product Launch,Remarketing,YouTube,Video,08-01-2024,47670,1060,1531,439.08,Desktop,Australia,High Intent,0.41,9.21,0.022236207,1.444339623,2.357231809,144.4339623,0.691906005,3.91,2.414138654,0.286605744,2,1
1021,Zomato,Black Friday Campaign,Leads,Instagram,Story,13-04-2024,64525,7970,1939,10.43,Mobile,Canada,New Users,0,0.16,0.123518016,0.243287327,88.42782647,24.32873275,4.108247423,3.39,764.1418984,0.005376289,15,4
1022,Uber,New Product Launch,Conversions,YouTube,Image,23-12-2024,86404,9247,1100,546.09,Desktop,Canada,Cold Audience,0.06,6.32,0.107020508,0.1189575,14.48101979,11.89574997,8.398728429,7.73,16.93310626,0.49599455,52,12
1023,Ola,Black Friday Campaign,Brand Building,Pinterest,Video,11-09-2024,85487,8518,536,493.07,Tablet,India,Returning Users,0.06,5.77,0.099640881,0.062925569,14.73065283,6.292556938,15.86219739,8.72,17.27543756,0.918193669,37,9
1024,Blinkit,Cyber Monday Deals,Engagement,LinkedIn,Story,17-10-2024,86134,3822,987,571.47,Tablet,Canada,Cold Audience,0.15,6.63,0.044372722,0.258241758,6.268759534,25.82417582,3.868421053,2.53,6.688015119,0.578410931,42,10
1025,BigBasket,New Product Launch,Remarketing,Google,Carousel,19-02-2024,42375,3261,340,313.8,Tablet,India,Returning Users,0.1,7.41,0.076955752,0.104262496,9.413700528,10.42624962,9.563049853,2.52,10.39196941,0.920234604,8,2
1026,Spotify,Winter Deals,Conversions,Instagram,Image,18-08-2024,2620,8201,1636,453.69,Desktop,Australia,New Users,0.06,173.16,3.130152672,0.199487867,15.30894157,19.94878673,5.009773977,2.44,18.07621944,0.277147221,33,8
1027,Meesho App,New Product Launch,App Installs,LinkedIn,Image,09-02-2024,89647,4426,1914,802.55,Desktop,UK,Lookalike Audience,0.18,8.95,0.049371423,0.432444645,5.226674224,43.24446453,2.311227154,5.09,5.514921189,0.419086162,6,2
1028,Paytm,New Product Launch,Traffic,Pinterest,Carousel,25-09-2024,78702,8637,1092,78.67,Mobile,Canada,Lookalike Audience,0.01,1,0.109743081,0.126432789,52.33276781,12.64327892,7.9021043,2.31,109.7877209,0.071976212,39,9
1029,PhonePe,Diwali Mega Offers,Leads,Facebook,Video,26-07-2024,1117,980,1443,541.45,Desktop,India,Returning Users,0.55,484.74,0.877350045,1.47244898,1.777777778,147.244898,0.67867036,8.62,1.809954751,0.374965374,30,7
1030,Amazon,Summer Clearance,Conversions,YouTube,Carousel,27-05-2024,22901,9025,1200,760.87,Tablet,Canada,Lookalike Audience,0.08,33.22,0.394087594,0.132963989,10.60367516,13.29639889,7.514571191,6.88,11.86142179,0.633530391,22,5
1031,Walmart,Cyber Monday Deals,Sales,YouTube,Carousel,26-10-2024,73750,5394,1279,446.08,Tablet,India,High Intent,0.08,6.05,0.073138983,0.237115313,10.7875685,23.71153133,4.2140625,1.98,12.09200143,0.3485,43,10
1032,Target,Cyber Monday Deals,Awareness,LinkedIn,Story,19-11-2024,16469,559,1277,720.88,Mobile,Australia,Lookalike Audience,1.29,43.77,0.033942559,2.284436494,0.769474307,228.4436494,0.437402191,2.09,0.775441128,0.564068858,47,11
1033,eBay,Diwali Mega Offers,App Installs,Pinterest,Video,18-11-2024,51097,1105,1597,307.71,Tablet,Germany,Lookalike Audience,0.28,6.02,0.021625536,1.445248869,3.466557912,144.5248869,0.691489362,8.03,3.591043515,0.192559449,47,11
1034,AliExpress,Flash Sale Weekend,Leads,Google,Video,23-06-2024,85978,726,1295,245.16,Desktop,Germany,Cold Audience,0.34,2.85,0.008444021,1.783746556,2.876158783,178.3746556,0.560185185,6.48,2.961331375,0.189166667,25,6
1035,Alibaba,Winter Deals,Leads,Google,Video,22-02-2024,20485,7206,703,991.93,Desktop,USA,New Users,0.14,48.42,0.351769588,0.097557591,6.772620043,9.75575909,10.23579545,6.71,7.264625528,1.408991477,8,2
1036,Etsy,Holiday Sale Blast,Leads,Pinterest,Carousel,16-10-2024,78730,6997,246,175.18,Tablet,Canada,High Intent,0.03,2.23,0.088873365,0.035157925,28.54170916,3.515792482,28.32793522,6.86,39.94177418,0.709230769,42,10
1037,Shopee,Cyber Monday Deals,App Installs,YouTube,Story,10-10-2024,14978,2761,745,855.18,Mobile,India,High Intent,0.31,57.1,0.184337028,0.269829772,3.127584137,26.98297718,3.701072386,7.03,3.228560069,1.146353887,41,10
1038,Rakuten,Cyber Monday Deals,Leads,Pinterest,Text,03-06-2024,484,5625,966,285.48,Tablet,Australia,New Users,0.05,589.83,11.62190083,0.171733333,16.46036344,17.17333333,5.816959669,6.07,19.703657,0.295222337,23,6
1039,Flipkart,Black Friday Campaign,Conversions,YouTube,Image,07-07-2024,2338,1272,1871,61,Desktop,USA,High Intent,0.05,26.09,0.544054748,1.47091195,17.2544764,147.091195,0.679487179,5.13,20.85245902,0.03258547,27,7
1040,Myntra,App Install Drive,Traffic,Google,Text,16-09-2024,47566,862,130,442.93,Tablet,Australia,Lookalike Audience,0.51,9.31,0.018122188,0.150812065,1.908980179,15.0812065,6.580152672,5.3,1.946131443,3.381145038,38,9
1041,Ajio,Lead Generation Boost,Traffic,Google,Carousel,02-01-2024,60864,1230,1294,731.99,Tablet,Australia,Cold Audience,0.6,12.03,0.020208991,1.05203252,1.652581655,105.203252,0.94980695,6.93,1.680350824,0.565243243,1,1
1042,Meesho,Brand Awareness Push,Leads,YouTube,Image,03-03-2024,99530,3600,1591,909.39,Tablet,Canada,New Users,0.25,9.14,0.036169999,0.441944444,3.807952274,44.19444444,2.261306533,5.18,3.958697588,0.571224874,9,3
1043,Nykaa,End of Season Sale,Brand Building,Pinterest,Video,02-12-2024,77148,3051,533,412.39,Desktop,Canada,Returning Users,0.14,5.35,0.039547364,0.174696821,6.888688191,17.46968207,5.713483146,2.85,7.398336526,0.772265918,49,12
1044,Tata Cliq,Festival Discount Drive,Sales,LinkedIn,Image,03-01-2024,19971,3165,1442,320.95,Desktop,Germany,New Users,0.1,16.07,0.158479796,0.455608215,8.976176971,45.56082148,2.193347193,4.1,9.86134912,0.222418572,1,1
1045,H&M,Cyber Monday Deals,Remarketing,Facebook,Video,05-04-2024,45440,2954,1652,996.1,Mobile,Canada,High Intent,0.34,21.92,0.065008803,0.559241706,2.88015288,55.92417062,1.787053842,2.33,2.965565706,0.602601331,14,4
1046,Zara,Lead Generation Boost,Engagement,LinkedIn,Story,25-09-2024,93341,9412,812,354.61,Mobile,Germany,High Intent,0.04,3.8,0.100834574,0.086272843,20.97475096,8.627284318,11.57687577,4.19,26.54183469,0.436174662,39,9
1047,Marks & Spencer,Festival Discount Drive,Traffic,LinkedIn,Story,24-10-2024,26775,6547,273,381.9,Tablet,Germany,New Users,0.06,14.26,0.244519141,0.041698488,14.63441894,4.169848786,23.89416058,6.59,17.14323121,1.39379562,43,10
1048,Uniqlo,End of Season Sale,Traffic,LinkedIn,Image,20-04-2024,26140,8299,599,52.65,Mobile,UK,High Intent,0.01,2.01,0.317482785,0.072177371,61.18401651,7.217737077,13.83166667,1.46,157.625831,0.08775,16,4
1049,Gap,Brand Awareness Push,Remarketing,Google,Image,29-10-2024,12884,3809,528,870.66,Desktop,Australia,Returning Users,0.23,67.58,0.295638001,0.13861906,4.191471802,13.86190601,7.200378072,8,4.374842074,1.645860113,44,10
1050,Adidas,Black Friday Campaign,Remarketing,Facebook,Video,28-01-2024,25049,4313,1931,552.12,Mobile,India,Returning Users,0.13,22.04,0.172182522,0.447716207,7.245695086,44.77162068,2.232401656,4.02,7.8117076,0.285776398,4,1
1051,Nike,Spring Collection Launch,Awareness,YouTube,Story,11-12-2024,24411,4165,640,37.6,Desktop,Canada,High Intent,0.01,1.54,0.170619803,0.153661465,52.55520505,15.36614646,6.497659906,7.19,110.7712766,0.058658346,50,12
1052,Puma,End of Season Sale,Sales,LinkedIn,Text,01-05-2024,32253,1370,571,730.95,Desktop,Germany,Returning Users,0.53,22.66,0.042476669,0.416788321,1.839790506,41.67883212,2.395104895,3.43,1.874273206,1.277884615,18,5
1053,Levis,App Install Drive,App Installs,Google,Story,26-09-2024,69722,7971,741,442.62,Tablet,Australia,High Intent,0.06,6.35,0.114325464,0.092961987,15.26046752,9.29619872,10.7425876,3.45,18.00867561,0.596522911,39,9
1054,Sephora,Holiday Sale Blast,Awareness,Facebook,Carousel,18-06-2024,82411,715,1097,720.94,Tablet,India,Cold Audience,1.01,8.75,0.008676026,1.534265734,0.982021453,153.4265734,0.651183971,7.74,0.991760757,0.656593807,25,6
1055,Loreal,Cyber Monday Deals,Engagement,Google,Carousel,10-10-2024,41338,9937,303,915.2,Tablet,India,Lookalike Audience,0.09,22.14,0.24038415,0.0304921,9.794297091,3.049210023,32.6875,5.81,10.85773601,3.010526316,41,10
1056,Maybelline,Cyber Monday Deals,Engagement,Instagram,Video,13-02-2024,64055,3723,806,66.98,Desktop,UK,Cold Audience,0.02,1.05,0.058121926,0.216492076,35.72593801,21.64920763,4.6133829,3.38,55.58375635,0.082998761,7,2
1057,MAC Cosmetics,Winter Deals,Conversions,Pinterest,Image,05-08-2024,96722,4502,212,781.58,Desktop,India,Returning Users,0.17,8.08,0.04654577,0.047090182,5.446406968,4.709018214,21.13615023,5.37,5.760126922,3.669389671,32,8
1058,The Body Shop,Back to School Promo,Engagement,LinkedIn,Text,18-04-2024,58561,6383,110,654.77,Desktop,Germany,Cold Audience,0.1,11.18,0.108997456,0.017233276,8.882549402,1.723327589,57.5045045,2.5,9.748461292,5.898828829,16,4
1059,Apple,Winter Deals,App Installs,Instagram,Carousel,02-01-2024,41217,9635,157,480.88,Desktop,Canada,Returning Users,0.05,11.67,0.233762768,0.016294759,16.69178664,1.629475869,60.98101266,5.71,20.03618366,3.043544304,1,1
1060,Samsung,End of Season Sale,Engagement,Instagram,Video,14-10-2024,91524,9389,674,627.36,Tablet,Canada,Lookalike Audience,0.07,6.85,0.102585114,0.071786133,13.01767764,7.178613271,13.90962963,7.52,14.9658888,0.929422222,42,10
1061,Dell,Holiday Sale Blast,Remarketing,LinkedIn,Video,22-02-2024,66559,4548,1014,60.9,Desktop,UK,High Intent,0.01,0.91,0.068330354,0.222955145,42.75239707,22.29551451,4.480788177,3.32,74.67980296,0.06,8,2
1062,HP,Lead Generation Boost,Leads,Instagram,Image,30-09-2024,72186,5851,1639,945.11,Tablet,India,High Intent,0.16,13.09,0.081054498,0.280123056,5.829895777,28.01230559,3.567682927,2.65,6.190813768,0.576286585,40,9
1063,Sony,Lead Generation Boost,Traffic,Facebook,Story,30-05-2024,64081,9103,122,571.71,Tablet,Germany,Lookalike Audience,0.06,8.92,0.142054587,0.013402175,13.73540151,1.340217511,74.00813008,5.42,15.92240821,4.64804878,22,5
1064,Lenovo,Lead Generation Boost,Engagement,YouTube,Image,23-05-2024,62531,7357,665,62.17,Tablet,UK,Cold Audience,0.01,0.99,0.117653644,0.090390105,54.19920436,9.039010466,11.04654655,2.84,118.3368184,0.093348348,21,5
1065,Xiaomi,Festival Discount Drive,Traffic,Google,Story,10-03-2024,17746,5678,1188,229.48,Desktop,Germany,New Users,0.04,12.93,0.319959427,0.209228602,19.83511493,20.92286016,4.775441548,9.2,24.74289698,0.193002523,10,3
1066,Vivo,Lead Generation Boost,Brand Building,Pinterest,Image,29-04-2024,58869,6846,730,675.08,Tablet,India,Returning Users,0.1,11.47,0.116292106,0.10663161,9.207305592,10.66316097,9.365253078,2.82,10.14102032,0.923502052,18,4
1067,OnePlus,New Product Launch,Brand Building,Facebook,Image,24-09-2024,20671,1896,1024,293.85,Tablet,Germany,Cold Audience,0.15,14.22,0.091722703,0.540084388,6.061187302,54.00843882,1.849756098,2.63,6.452271567,0.286682927,39,9
1068,Realme,Summer Clearance,App Installs,Pinterest,Image,30-12-2024,99951,7067,1400,82.17,Desktop,Canada,Lookalike Audience,0.01,0.82,0.070704645,0.198103863,46.23789584,19.8103863,5.044254104,4.98,86.00462456,0.058650964,1,12
1069,Swiggy,Diwali Mega Offers,Awareness,Facebook,Video,27-03-2024,36074,1764,1391,458.51,Tablet,USA,New Users,0.26,12.71,0.048899484,0.788548753,3.704714901,78.85487528,1.267241379,7.76,3.847244335,0.329389368,13,3
1070,Zomato,Holiday Sale Blast,Awareness,Pinterest,Story,18-02-2024,89772,2612,888,496.05,Mobile,Canada,New Users,0.19,5.53,0.029095932,0.339969372,5.002202348,33.99693721,2.938132733,2.58,5.265598226,0.557986502,7,2
1071,Uber,End of Season Sale,App Installs,Pinterest,Text,19-10-2024,62241,550,808,55.76,Mobile,UK,Returning Users,0.1,0.9,0.008836619,1.469090909,8.97812602,146.9090909,0.679851669,1.47,9.863701578,0.068924598,42,10
1072,Ola,Holiday Sale Blast,Sales,Google,Image,08-02-2024,14751,8143,1129,396.83,Tablet,India,New Users,0.05,26.9,0.552030371,0.13864669,17.02630368,13.86466904,7.20619469,7.17,20.52012197,0.351176991,6,2
1073,Blinkit,Holiday Sale Blast,Leads,Facebook,Carousel,07-09-2024,33339,7950,1403,602.14,Tablet,Australia,Cold Audience,0.08,18.06,0.238459462,0.176477987,11.66304794,17.64779874,5.662393162,7.38,13.20290962,0.428874644,36,9
1074,BigBasket,Diwali Mega Offers,Remarketing,Pinterest,Text,31-01-2024,98819,2310,149,613.12,Mobile,India,High Intent,0.27,6.2,0.023376071,0.064502165,3.630819528,6.45021645,15.4,2.27,3.767614823,4.087466667,5,1
1075,Spotify,Festival Discount Drive,Remarketing,Google,Image,22-06-2024,93200,2479,309,667.86,Mobile,UK,Cold Audience,0.27,7.17,0.026598712,0.124647035,3.579008157,12.46470351,7.996774194,7.47,3.711855778,2.154387097,25,6
1076,Meesho App,End of Season Sale,Remarketing,LinkedIn,Carousel,03-02-2024,77863,2039,1551,432.71,Desktop,UK,Returning Users,0.21,5.56,0.026187021,0.760666994,4.500110351,76.06669936,1.31378866,7.05,4.71216288,0.27880799,5,2
1077,Paytm,Holiday Sale Blast,App Installs,LinkedIn,Video,11-01-2024,17025,8146,37,583.75,Tablet,UK,High Intent,0.07,34.29,0.478472834,0.004542107,12.24575698,0.454210656,214.3684211,2.05,13.95460385,15.36184211,2,1
1078,PhonePe,Festival Discount Drive,Brand Building,LinkedIn,Carousel,01-12-2024,4338,9780,975,368.42,Tablet,Australia,Returning Users,0.04,84.93,2.254495159,0.099693252,20.97722105,9.969325153,10.0204918,9.69,26.54579013,0.377479508,48,12
1079,Amazon,Winter Deals,Sales,YouTube,Story,04-06-2024,64316,2433,1870,435.17,Tablet,UK,Returning Users,0.18,6.77,0.037828845,0.768598438,5.294885745,76.85984381,1.300374131,4.34,5.590918492,0.232586852,23,6
1080,Walmart,End of Season Sale,Brand Building,YouTube,Story,01-05-2024,14884,5597,1445,729.31,Mobile,India,Lookalike Audience,0.13,49,0.376041387,0.258174022,7.127394051,25.81740218,3.870677732,6.65,7.674377151,0.504363762,18,5
1081,Target,Festival Discount Drive,Conversions,Google,Story,25-09-2024,28704,839,1204,449.11,Desktop,Australia,New Users,0.54,15.65,0.029229376,1.435041716,1.833879781,143.5041716,0.69626556,3.74,1.868139209,0.372705394,39,9
1082,eBay,Festival Discount Drive,Sales,LinkedIn,Story,26-12-2024,55659,1811,980,816.18,Mobile,USA,Returning Users,0.45,14.66,0.032537415,0.541137493,2.170708027,54.11374931,1.846075433,4.86,2.218873288,0.831987768,52,12
1083,AliExpress,Cyber Monday Deals,Sales,Google,Story,18-05-2024,59733,7813,172,245.58,Mobile,USA,Cold Audience,0.03,4.11,0.130798721,0.022014591,24.13580056,2.201459107,45.16184971,1.57,31.81448001,1.419537572,20,5
1084,Alibaba,End of Season Sale,App Installs,Pinterest,Video,28-05-2024,88578,2198,236,180.79,Desktop,India,High Intent,0.08,2.04,0.024814288,0.107370337,10.83986783,10.73703367,9.274261603,8.64,12.15775209,0.762827004,22,5
1085,Etsy,Flash Sale Weekend,Sales,Facebook,Carousel,12-12-2024,45103,8864,1420,837.54,Tablet,USA,Lookalike Audience,0.09,18.57,0.196527947,0.160198556,9.570493856,16.0198556,6.237860662,3.64,10.58337512,0.58940183,50,12
1086,Shopee,Brand Awareness Push,Awareness,Instagram,Image,17-01-2024,37972,9219,591,431.62,Mobile,USA,Lookalike Audience,0.05,11.37,0.242784157,0.064106736,17.59989309,6.410673609,15.57263514,8.85,21.35906584,0.729087838,3,1
